2296,2617,2862,2862,0,1,1,0.3125,0.139808,1.13981,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
2219,2785,2785,2728,0,1,1,-0.458333,0.25507,1.25507,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
724,1290,1290,1290,0,1,1,-0.458333,0.781768,1.78177,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
1516,1995,2082,2025,0,1,1,-0.458333,0.315963,1.31596,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
908,1167,1473,1417,0,1,1,-0.458333,0.285242,1.28524,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
818,1384,1384,1384,0,1,1,-0.458333,0.691932,1.69193,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
1090,1656,1656,1599,0,1,1,-0.458333,0.519266,1.51927,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
372,937,937,881,0,1,1,-0.458333,1.51882,2.51882,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
652,1218,1218,1161,0,1,1,-0.458333,0.868098,1.8681,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
1834,2400,2400,2343,0,1,1,-0.125,0.308615,1.30862,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
377,943,943,886,0,1,1,-0.125,1.50133,2.50133,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
1172,1738,1738,1681,0,1,0,-0.125,0.482935,1.48294,0
840,1405,1582,1612,0,1,1,0.3125,0.672619,1.67262,1
1082,1648,1648,1591,0,1,1,-0.125,0.523105,1.52311,0
12867,5823,6514,9676,1,1,1,-0.125,0.547447,0.452553,1
11234,5005,4961,5634,0,1,0,-0.125,0.554477,0.445523,1
5816,5872,6134,5937,2,1,1,-0.125,0.00962861,1.00963,1
11567,11991,11954,10574,7,1,1,-0.125,0.036656,1.03666,1
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
1161,1458,1800,1499,0,1,1,-0.125,0.255814,1.25581,0
1089,1598,1541,1541,0,1,1,-0.125,0.467401,1.4674,0
1380,1889,1889,1833,0,1,1,0.166667,0.368841,1.36884,0
1244,1753,1753,1697,0,1,1,0.166667,0.409164,1.40916,0
779,1395,1288,1232,0,1,1,0.166667,0.790757,1.79076,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
2557,3173,3066,3010,0,1,1,0.166667,0.240907,1.24091,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
2150,2716,2659,2603,0,1,1,0.166667,0.263256,1.26326,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
642,1127,1151,1094,0,1,1,0.166667,0.755452,1.75545,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
868,1377,1377,1320,0,1,1,0.166667,0.586406,1.58641,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
1461,1970,1913,1857,0,1,1,0.166667,0.348392,1.34839,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
1121,1687,1630,1574,0,1,1,0.166667,0.504906,1.50491,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
728,1294,1237,1237,0,1,1,-0.916667,0.777473,1.77747,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
1205,1771,1714,1714,0,1,1,-0.916667,0.46971,1.46971,0
1310,1819,2200,2144,1,1,1,-0.125,0.38855,1.38855,1
819,1328,1271,1271,0,1,1,-0.916667,0.62149,1.62149,0
4634,4917,4917,4861,0,1,1,-0.916667,0.0610703,1.06107,1
546,1055,998,942,0,1,1,-0.916667,0.932234,1.93223,0
4634,4917,4917,4861,0,1,1,-0.916667,0.0610703,1.06107,1
1106,1389,1672,1502,1,1,1,0.421875,0.255877,1.25588,1
2019,2471,2528,2641,0,0,0,0.421875,0.223873,1.22387,0
4776,5100,5406,5314,0,1,0,0.421875,0.0678392,1.06784,0
5485,2586,2926,3115,2,1,1,0.421875,0.528532,0.471468,1
5247,4903,5601,5763,2,0,0,0.421875,0.0655613,0.934439,1
2550,2720,3003,2833,7,0,0,0.421875,0.0666667,1.06667,0
10599,5152,5597,5636,6,1,0,0.421875,0.513916,0.486084,0
5247,4903,5601,5763,2,0,0,0.421875,0.0655613,0.934439,1
4856,4806,5270,4799,0,0,0,0.421875,0.0102965,0.989703,0
5247,4903,5601,5763,2,0,0,0.421875,0.0655613,0.934439,1
3623,3488,3779,3849,2,0,0,0.421875,0.0372619,0.962738,1
4099,3774,3641,4077,0,0,0,0.421875,0.0792876,0.920712,0
5281,5540,5298,5445,7,0,0,-0.0416667,0.0490437,1.04904,0
6126,4449,5245,5167,5,0,0,-0.0416667,0.273751,0.726249,1
9704,9796,10879,10600,7,0,0,-0.0416667,0.00948063,1.00948,0
6126,4449,5245,5167,5,0,0,-0.0416667,0.273751,0.726249,1
919,1484,1597,1484,0,1,1,-0.0416667,0.614799,1.6148,0
6126,4449,5245,5167,5,0,0,-0.0416667,0.273751,0.726249,1
6777,6749,7409,7261,1,1,1,-0.0416667,0.00413162,0.995868,1
6850,9183,8169,7734,7,0,0,-0.0416667,0.340584,1.34058,0
4410,2051,2433,2488,0,0,0,-0.0416667,0.534921,0.465079,0
6777,6749,7409,7261,1,1,1,-0.0416667,0.00413162,0.995868,1
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
849,1414,1728,1471,0,1,1,-0.0416667,0.665489,1.66549,0
609,1174,1287,1174,0,1,1,-1.25,0.92775,1.92775,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
1429,2051,2164,2051,0,1,1,-1.25,0.435269,1.43527,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
699,1247,1377,1264,0,1,1,-1.25,0.783977,1.78398,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
1177,1799,1912,1799,0,1,1,-1.25,0.528462,1.52846,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
1989,2611,2724,2611,0,1,1,-1.25,0.31272,1.31272,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
688,1310,1423,1310,0,1,1,-1.25,0.90407,1.90407,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
1351,1826,2086,1973,0,1,1,-1.25,0.351591,1.35159,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
730,1295,1408,1352,0,1,1,-1.25,0.773973,1.77397,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
717,1282,1395,1282,0,1,1,-1.125,0.788006,1.78801,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
785,1407,1520,1407,0,1,1,-1.125,0.792357,1.79236,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
747,1369,1482,1369,0,1,1,-1.125,0.832664,1.83266,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
809,1431,1544,1431,0,1,1,-1.125,0.76885,1.76885,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
444,1010,1179,1066,0,1,1,-1.125,1.27477,2.27477,0
2265,2279,2831,2666,6,0,0,-0.0416667,0.00618102,1.00618,1
564,1066,1365,1326,0,1,1,-1.125,0.890071,1.89007,0
1053,1505,1909,1434,7,1,1,-1.125,0.42925,1.42925,1
721,1286,1456,1343,0,1,1,-1.125,0.783634,1.78363,0
1161,1557,1727,1614,0,0,0,-1.125,0.341085,1.34109,1
10167,8293,9575,10213,2,1,1,-0.395833,0.184322,0.815678,1
5749,6033,6203,5458,7,1,0,-0.395833,0.0493999,1.0494,1
10424,11187,11033,10182,6,1,1,-0.395833,0.0731965,1.0732,1
7927,7658,8295,6785,7,1,1,-0.395833,0.0339347,0.966065,1
2668,2100,2723,2393,5,0,0,-0.395833,0.212894,0.787106,0
477,1042,1155,1099,0,1,1,-0.395833,1.18449,2.18449,0
851,1191,1353,1247,2,0,0,-0.395833,0.39953,1.39953,0
13381,13371,12269,13028,1,0,0,-0.395833,0.000747328,0.999253,1
7880,7863,7535,5865,1,0,0,-0.395833,0.00215736,0.997843,1
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
1172,1737,2020,1794,2,1,0,-0.395833,0.482082,1.48208,0
15499,9210,8027,8770,4,0,0,-0.395833,0.405768,0.594232,0
647,1298,1524,1468,2,1,0,-0.395833,1.00618,2.00618,0
572,1307,1194,1081,0,1,1,-1.03125,1.28497,2.28497,0
788,1466,1353,1297,0,1,1,-1.03125,0.860406,1.86041,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
451,1130,1073,960,0,1,1,-1.03125,1.50554,2.50554,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
1302,2037,1924,1868,0,1,1,-1.03125,0.564516,1.56452,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
1398,2133,2020,1964,0,1,1,-1.03125,0.525751,1.52575,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
453,1132,1075,962,0,1,1,-1.03125,1.4989,2.4989,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
387,1122,1009,896,0,1,1,-1.03125,1.89922,2.89922,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
1518,2253,2140,2084,0,1,1,-1.03125,0.48419,1.48419,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
1897,2632,2519,2463,0,1,1,-1.03125,0.387454,1.38745,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
1386,1633,2065,1467,0,0,0,-1.0375,0.178211,1.17821,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
4262,4545,3692,4287,2,0,0,-1.0375,0.0664008,1.0664,0
8536,9636,8835,8706,4,0,0,-0.395833,0.128866,1.12887,1
3731,3959,3223,3192,1,1,1,-1.0375,0.0611096,1.06111,1
2467,3508,3451,3338,0,1,1,0.59375,0.42197,1.42197,0
2000,2057,2057,2030,2,0,0,0.59375,0.0285,1.0285,0
2202,2950,2767,2769,1,1,1,0.59375,0.339691,1.33969,1
2196,2705,2592,2479,0,1,1,0.59375,0.231785,1.23179,0
2202,2950,2767,2769,1,1,1,0.59375,0.339691,1.33969,1
1211,1291,1607,1596,6,1,0,0.59375,0.0660611,1.06606,1
3598,4277,4220,4107,0,1,1,0.59375,0.188716,1.18872,0
3671,4079,4387,4025,0,1,1,0.59375,0.111141,1.11114,0
1211,1291,1607,1596,6,1,0,0.59375,0.0660611,1.06606,1
1594,2216,2159,2103,0,1,1,0.59375,0.390213,1.39021,0
1211,1291,1607,1596,6,1,0,0.59375,0.0660611,1.06606,1
3996,4555,5083,5009,0,1,0,0.0208333,0.13989,1.13989,1
1741,2024,2024,1967,0,1,1,0.0208333,0.16255,1.16255,0
1950,2186,2459,2346,6,1,1,0.0208333,0.121026,1.12103,1
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
4413,2176,6916,2516,0,1,0,0.0208333,0.506911,0.493089,0
968,1330,1364,1024,0,1,0,0.0208333,0.373967,1.37397,0
654,1333,1333,1220,0,1,1,-0.375,1.03823,2.03823,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
843,1521,1465,1408,0,1,1,-0.375,0.80427,1.80427,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
569,1304,1248,1135,0,1,1,-0.375,1.29174,2.29174,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
711,1446,1390,1277,0,1,1,-0.375,1.03376,2.03376,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
573,1251,1251,1164,0,1,1,-0.375,1.18325,2.18325,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
348,1026,1026,913,0,1,1,-0.375,1.94828,2.94828,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
453,1188,1132,1019,0,1,1,-0.375,1.62252,2.62252,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
273,1008,952,839,0,1,1,-0.375,2.69231,3.69231,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
301,923,923,810,0,1,1,-0.895833,2.06645,3.06645,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
387,1184,1066,975,0,1,1,-0.895833,2.05943,3.05943,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
1057,1621,1736,1679,0,1,1,-0.895833,0.533586,1.53359,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
1389,2067,2067,2011,0,1,1,-0.895833,0.488121,1.48812,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
395,1130,1073,960,0,1,1,-0.895833,1.86076,2.86076,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
385,1063,1063,950,0,1,1,-0.895833,1.76104,2.76104,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
571,1326,1306,1193,0,1,1,-0.895833,1.32224,2.32224,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
351,1086,1086,973,0,1,1,-0.895833,2.09402,3.09402,0
10721,9730,10081,9939,6,0,0,0.0208333,0.0924354,0.907565,1
11293,7450,9021,7753,6,0,0,-0.25,0.340299,0.659701,1
7303,3787,4296,3747,1,0,0,-0.25,0.481446,0.518554,0
734,1243,1186,1073,6,1,0,-0.25,0.69346,1.69346,0
11293,7450,9021,7753,6,0,0,-0.25,0.340299,0.659701,1
5601,3554,5366,5428,4,1,1,-0.25,0.36547,0.63453,1
8988,8792,9130,7932,7,0,0,-0.25,0.0218069,0.978193,1
4048,3298,4001,3037,7,1,0,-0.25,0.185277,0.814723,0
1722,2248,2674,2307,2,0,0,-0.25,0.305459,1.30546,0
269,948,891,865,6,1,0,-0.25,2.52416,3.52416,0
13489,10935,9193,10518,2,0,0,-0.25,0.189339,0.810661,1
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
2979,3657,3544,3431,0,1,1,-0.375,0.227593,1.22759,0
497,1176,1063,950,0,1,1,-0.375,1.3662,2.3662,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
702,1321,1268,1155,0,1,1,-0.375,0.881766,1.88177,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
3431,4166,4053,3940,0,1,1,-0.375,0.214223,1.21422,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
3135,3870,3757,3644,0,1,1,-0.375,0.23445,1.23445,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
418,1153,1040,927,0,1,1,-0.375,1.75837,2.75837,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
386,1039,1209,1152,0,1,1,-0.375,1.69171,2.69171,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
982,1589,1547,1637,0,1,1,-0.375,0.618126,1.61813,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
778,1456,1343,1230,0,1,1,-0.375,0.871465,1.87147,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
3269,3948,3891,4177,0,1,1,-1.0875,0.207709,1.20771,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
2537,3216,3046,2990,0,1,1,-1.0875,0.267639,1.26764,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
936,1500,1501,1510,0,1,1,-1.0875,0.602564,1.60256,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
1962,2697,2584,2471,0,1,1,-1.0875,0.374618,1.37462,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
813,1491,1378,1415,0,1,1,0.203125,0.833948,1.83395,0
293,802,689,820,0,1,0,-0.25,1.7372,2.7372,1
717,1396,1283,1226,0,1,1,0.203125,0.947001,1.947,0
5647,4501,5807,4547,7,0,0,0.203125,0.20294,0.79706,1
12564,9886,9681,9868,2,1,1,0.203125,0.213149,0.786851,1
313,1048,992,879,0,1,1,0.203125,2.34824,3.34824,0
516,1251,1138,1081,0,1,1,0.203125,1.42442,2.42442,0
8277,8933,7245,8704,5,1,0,0.203125,0.0792558,1.07926,1
7291,7644,8197,8848,1,0,0,0.203125,0.0484159,1.04842,1
3322,3402,3492,3435,5,0,0,-0.135417,0.0240819,1.02408,0
419,984,815,758,1,0,0,-0.135417,1.34845,2.34845,1
553,1118,1005,949,0,1,1,-0.135417,1.0217,2.0217,1
311,876,1037,707,0,0,0,-0.135417,1.81672,2.81672,0
1944,2215,2551,2058,0,0,0,-0.135417,0.139403,1.1394,0
1458,1463,1751,1794,0,0,0,-0.135417,0.00342936,1.00343,0
553,1118,1005,949,0,1,1,-0.135417,1.0217,2.0217,1
716,1268,1445,1304,0,1,1,-0.458333,0.77095,1.77095,0
553,1118,1005,949,0,1,1,-0.135417,1.0217,2.0217,1
706,1384,1271,1215,0,1,1,-0.458333,0.96034,1.96034,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
1734,2017,1904,1847,0,1,0,-0.458333,0.163206,1.16321,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
2276,2657,2785,2728,0,1,0,-0.458333,0.167399,1.1674,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
895,1427,1320,1263,0,1,0,-0.458333,0.594413,1.59441,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
1301,1754,1641,1584,0,1,0,-0.552083,0.348194,1.34819,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
1104,1444,1330,1274,1,0,0,-0.552083,0.307971,1.30797,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
1269,1891,2003,1722,0,1,1,-0.552083,0.49015,1.49015,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
1092,1601,1488,1431,0,1,0,-0.552083,0.466117,1.46612,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
1076,1416,1303,1246,0,1,0,-0.552083,0.315985,1.31599,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
830,1391,1366,1309,0,1,0,-0.552083,0.675904,1.6759,0
1444,1784,1670,1614,0,1,1,-0.458333,0.235457,1.23546,1
4699,5038,4765,5195,1,0,0,-0.489583,0.072143,1.07214,1
4250,4740,3461,4321,0,1,0,-0.489583,0.115294,1.11529,1
1458,1911,1741,1911,0,1,0,-0.489583,0.3107,1.3107,0
1805,2315,2031,2031,5,1,0,-0.489583,0.282548,1.28255,0
6576,6892,6740,5848,2,1,1,-0.489583,0.0480535,1.04805,1
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
3191,3417,3361,3361,0,1,0,-0.489583,0.0708242,1.07082,0
1677,1959,1846,1846,4,0,0,-0.489583,0.168157,1.16816,0
1736,2018,1905,1905,0,1,0,-0.489583,0.162442,1.16244,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
2011,1879,2627,2225,2,1,0,-0.489583,0.065639,0.934361,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
1248,1847,1701,1927,0,1,0,-0.260417,0.479968,1.47997,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
1548,2057,2001,1944,0,1,1,-0.260417,0.328811,1.32881,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
675,1184,1071,1071,0,1,1,-0.260417,0.754074,1.75407,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
632,1028,914,914,0,1,0,-0.260417,0.626582,1.62658,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
702,1259,1162,1165,0,1,0,-0.260417,0.793447,1.79345,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
597,993,880,823,0,1,0,-0.260417,0.663317,1.66332,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
620,1129,1016,1016,0,1,1,-0.8,0.820968,1.82097,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
1009,1348,1235,1179,0,1,0,-0.8,0.335976,1.33598,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
2198,2408,2368,2368,0,1,0,-0.8,0.0955414,1.09554,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
1236,3118,2909,2700,0,1,1,-0.09375,1.52265,2.52265,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
514,2396,2187,2187,0,1,1,-0.09375,3.66148,4.66148,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
1111,2784,2575,2575,0,1,1,-0.09375,1.50585,2.50585,0
1491,2281,1774,1944,5,0,0,-0.489583,0.529846,1.52985,1
1202,2875,2666,2666,0,1,1,-0.09375,1.39185,2.39185,0
1953,2592,2383,2174,0,1,1,-0.09375,0.327189,1.32719,1
920,2810,2601,2601,0,1,1,-0.09375,2.05435,3.05435,0
1953,2592,2383,2174,0,1,1,-0.09375,0.327189,1.32719,1
2126,4329,4256,4256,0,1,1,-0.09375,1.03622,2.03622,0
1953,2592,2383,2174,0,1,1,-0.09375,0.327189,1.32719,1
2405,4406,4078,3869,0,1,1,-0.09375,0.832017,1.83202,0
1953,2592,2383,2174,0,1,1,-0.09375,0.327189,1.32719,1
2347,3123,2914,2914,0,1,1,-0.09375,0.330635,1.33063,0
1953,2592,2383,2174,0,1,1,-0.09375,0.327189,1.32719,1
921,2594,2385,2385,0,1,1,0,1.8165,2.8165,0
1953,2592,2383,2174,0,1,1,-0.09375,0.327189,1.32719,1
9892,6050,6985,5993,1,1,0,0,0.388395,0.611605,0
1953,2592,2383,2174,0,1,1,-0.09375,0.327189,1.32719,1
993,2666,2457,2248,0,1,1,0,1.68479,2.68479,0
1953,2592,2383,2174,0,1,1,-0.09375,0.327189,1.32719,1
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
949,2831,2622,2622,0,1,1,0,1.98314,2.98314,0
768,2424,2232,2218,0,1,1,0,2.15625,3.15625,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
1668,2665,2247,2370,0,0,0,0,0.597722,1.59772,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
2581,4014,4658,3659,6,1,0,0,0.555211,1.55521,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
1020,2782,2792,2782,0,1,1,0,1.72745,2.72745,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
780,2662,2035,2244,0,1,1,-0.791667,2.41282,3.41282,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
687,2569,2151,2151,0,1,1,-0.791667,2.73945,3.73945,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
863,2745,2327,2327,0,1,1,-0.791667,2.18076,3.18076,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
987,3078,2451,2660,0,1,1,-0.791667,2.11854,3.11854,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
1281,3163,2745,2745,0,1,1,-0.791667,1.46916,2.46916,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
231,2322,1695,1695,0,1,1,-0.791667,9.05195,10.0519,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
857,2948,2321,2530,0,1,1,-0.791667,2.43991,3.43991,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
822,2913,2495,2495,0,1,1,-0.791667,2.5438,3.5438,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
1552,3434,3016,3016,0,1,1,-1.22917,1.21263,2.21263,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
599,2690,2063,2063,0,1,1,-1.22917,3.49082,4.49082,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
2000,3882,3464,3464,0,1,1,-1.22917,0.941,1.941,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
381,2263,1845,1845,0,1,1,-1.22917,4.93963,5.93963,0
1564,3028,3655,3028,0,1,1,0,0.936061,1.93606,1
298,2389,1762,1762,0,1,1,-1.22917,7.01678,8.01678,0
